review_id,review,sentiment_label,rating,review_title,date_time,app_name,country,app_market_place,clean_review
313,Please fix this.,0,4,Problem with video playbacks,2/9/2020 10:04,Facebook,Philippines,Apple App Store,"['pleas', 'fix']"
313,Facebook is such a great app.,1,4,Problem with video playbacks,2/9/2020 10:04,Facebook,Philippines,Apple App Store,"['facebook', 'great', 'app']"
313,Thank you!,1,4,Problem with video playbacks,2/9/2020 10:04,Facebook,Philippines,Apple App Store,['thank']
314,I cannot remove my old liked pages.,0,4,Liked pages,22/6/2020 3:51,Facebook,Philippines,Apple App Store,"['remov', 'old', 'like', 'page']"
314,I know it’s not a big deal cause no one cares about that but it really keeps bugging me.,0,4,Liked pages,22/6/2020 3:51,Facebook,Philippines,Apple App Store,"['know', '’', 'big', 'deal', 'caus', 'one', 'care', 'realli', 'keep', 'beg']"
314,I already unliked those pages but they’re still on my profile.,0,4,Liked pages,22/6/2020 3:51,Facebook,Philippines,Apple App Store,"['alreadi', 'unlik', 'page', '’', 'still', 'profil']"
314,"I unliked it, then it will comeback again for a second.",0,4,Liked pages,22/6/2020 3:51,Facebook,Philippines,Apple App Store,"['unlik', 'comeback', 'second']"
314,"Thank you, Facebook.",1,4,Liked pages,22/6/2020 3:51,Facebook,Philippines,Apple App Store,"['thank', 'facebook']"
315,"Hello Facebook, I would like to report this issue.",0,3,Search button in my feed is gone,10/6/2020 19:18,Facebook,Philippines,Apple App Store,"['hello', 'facebook', 'would', 'like', 'report', 'issu']"
315,"Everytime I encounter this problem, I just keep on downloading the application several times (yes, it helps), but it's just something that is so bothering me.",0,3,Search button in my feed is gone,10/6/2020 19:18,Facebook,Philippines,Apple App Store,"['overtim', 'encount', 'problem', 'keep', 'download', 'applic', 'sever', 'time', 'ye', 'help', 'someth', 'bother']"
315,My search button in the feed section is missing.,0,3,Search button in my feed is gone,10/6/2020 19:18,Facebook,Philippines,Apple App Store,"['search', 'button', 'feed', 'section', 'miss']"
315,"And if I redownload the app, it's still fresh and is still there, but after like a few minutes, it's gone.",0,3,Search button in my feed is gone,10/6/2020 19:18,Facebook,Philippines,Apple App Store,"['download', 'app', 'still', 'fresh', 'still', 'like', 'minut', 'gone']"
315,Thank you,1,3,Search button in my feed is gone,10/6/2020 19:18,Facebook,Philippines,Apple App Store,['thank']
316,"Now, only one photo appears, and when you click on it, you have to tap through to see the rest of the photos like it's a story.",0,2,BRING BACK THE FEATURED PHOTO IN GRID,9/4/2021 2:10,Facebook,Philippines,Apple App Store,"['one', 'photo', 'appear', 'click', 'tap', 'see', 'rest', 'photo', 'like', 'stori']"
316,It doesn't give me the option to have the grid format anymore.,0,2,BRING BACK THE FEATURED PHOTO IN GRID,9/4/2021 2:10,Facebook,Philippines,Apple App Store,"['give', 'option', 'grid', 'format', 'anymor']"
316,"I asked several friends and they said when they go to edit their featured photos, the grid option is the only one.",0,2,BRING BACK THE FEATURED PHOTO IN GRID,9/4/2021 2:10,Facebook,Philippines,Apple App Store,"['ask', 'sever', 'friend', 'said', 'go', 'edit', 'featur', 'photo', 'grid', 'option', 'one']"
316,I really don't like this new format and was curious if there's any way to go back to the old gird format.,0,2,BRING BACK THE FEATURED PHOTO IN GRID,9/4/2021 2:10,Facebook,Philippines,Apple App Store,"['realli', 'like', 'new', 'format', 'curiou', 'way', 'go', 'back', 'old', 'girl', 'format']"
317,I can't used my facebook app.,0,5,FACEBOOK APP ISSUE,30/6/2020 11:50,Facebook,Philippines,Apple App Store,"['use', 'facebook', 'app']"
317,I've been installing it for the third time but there's no feature showed on my newsfeed.,0,5,FACEBOOK APP ISSUE,30/6/2020 11:50,Facebook,Philippines,Apple App Store,"['instal', 'third', 'time', 'featur', 'show', 'newsfe']"
317,I can't see updated posts and my photos.,0,5,FACEBOOK APP ISSUE,30/6/2020 11:50,Facebook,Philippines,Apple App Store,"['see', 'updat', 'post', 'photo']"
317,"I can't even see my group pages on facebook, everytime i search someone there's no account popping up.",0,5,FACEBOOK APP ISSUE,30/6/2020 11:50,Facebook,Philippines,Apple App Store,"['even', 'see', 'group', 'page', 'facebook', 'overtim', 'search', 'someon', 'account', 'pop']"
318,"Viewing photos in an album on newsfeed needs two clicks to view the whole actual photo/s that we’re trying to view, viewing photos in an album are the same, and instead of just swiping to see the next/previous photo in the album, we have to go back to the album and select the actual photo (twice) to see it 🤦🏻‍♀️and you CANT swipe
left and right for the next and previous photo.",0,3,Photos,8/10/2019 7:38,Facebook,Philippines,Apple App Store,"['view', 'photo', 'album', 'newsfe', 'need', 'two', 'click', 'view', 'whole', 'actual', 'photo', '’', 'tri', 'view', 'view', 'photo', 'album', 'instead', 'wipe', 'see', 'next', 'previou', 'photo', 'album', 'go', 'back', 'album', 'select', 'actual', 'photo', 'twice', 'see', 'woman', 'facepalm', 'light', 'skin', 'tone', 'cant', 'swine', 'left', 'right', 'next', 'previou', 'photo']"
318,instead you’ll see other photos NOY INCLUDES/RELATED in the album (see more photos/other photos you may like) it’s annoying.,0,3,Photos,8/10/2019 7:38,Facebook,Philippines,Apple App Store,"['instead', '’', 'see', 'photo', 'not', 'includ', 'relat', 'album', 'see', 'photo', 'photo', 'may', 'like', '’', 'annoy']"
320,I tried several times to update facebook on this unit which i usually use but it wont work out.,0,3,Difficulty updating facebook acct,5/7/2018 14:08,Facebook,Philippines,Apple App Store,"['tri', 'sever', 'time', 'updat', 'facebook', 'unit', 'usual', 'use', 'wont', 'work']"
320,The problem now is every time i open facebook it would shut down.,0,3,Difficulty updating facebook acct,5/7/2018 14:08,Facebook,Philippines,Apple App Store,"['problem', 'everi', 'time', 'open', 'facebook', 'would', 'shut']"
320,"After several opening attempt and shutting down response, only then will the facebook acct open .",0,3,Difficulty updating facebook acct,5/7/2018 14:08,Facebook,Philippines,Apple App Store,"['sever', 'open', 'attempt', 'shut', 'respons', 'facebook', 'acct', 'open']"
320,Thus whenever i want to post pictures it would take really sometime before it is posted or worst  of all it will not be posted at all.,0,3,Difficulty updating facebook acct,5/7/2018 14:08,Facebook,Philippines,Apple App Store,"['thu', 'whenev', 'want', 'post', 'pictur', 'would', 'take', 'realli', 'sometim', 'post', 'worst', 'differ', 'post']"
320,But in my other device facebook is already updated.,1,3,Difficulty updating facebook acct,5/7/2018 14:08,Facebook,Philippines,Apple App Store,"['devic', 'facebook', 'alreadi', 'updat']"
321,I have a problem with my facebook.,0,4,Search Tab,12/7/2018 6:26,Facebook,Philippines,Apple App Store,"['problem', 'facebook']"
321,"My problem is everytime I try to do a research, or click the RESEARCH tab an write something or anything on the tab nothing show up.",0,4,Search Tab,12/7/2018 6:26,Facebook,Philippines,Apple App Store,"['problem', 'overtim', 'tri', 'research', 'click', 'research', 'tab', 'write', 'someth', 'anyth', 'tab', 'noth', 'show']"
321,"It always say “Therei s nothing to show” or “No result found”

I try to do the same thing on my bf’s phone and type the same thing on research tab and it successfully go through.",0,4,Search Tab,12/7/2018 6:26,Facebook,Philippines,Apple App Store,"['alway', 'say', '“', 'there', 'noth', 'show', '”', '“', 'result', 'found', '”', 'tri', 'thing', 'bf', '’', 'phone', 'type', 'thing', 'research', 'tab', 'success', 'go']"
322,I just deleted by fb app.,0,3,Action Blocked,21/12/2018 1:49,Facebook,Philippines,Apple App Store,"['delet', 'fb', 'app']"
322,I use fb all the time.,1,3,Action Blocked,21/12/2018 1:49,Facebook,Philippines,Apple App Store,"['use', 'fb', 'time']"
322,Right when i get my ipad i immediately open the facebook app.,1,3,Action Blocked,21/12/2018 1:49,Facebook,Philippines,Apple App Store,"['right', 'get', 'ipad', 'immedi', 'open', 'facebook', 'app']"
322,"But just last night, everytime I react to any kind of post (heart, like, haha, angry, sad) it would always say “action blocked” and that i have been temporarily blocked for doing that action.",0,3,Action Blocked,21/12/2018 1:49,Facebook,Philippines,Apple App Store,"['last', 'night', 'overtim', 'react', 'kind', 'post', 'heart', 'like', 'haha', 'angri', 'sad', 'would', 'alway', 'say', '“', 'action', 'block', '”', 'temporarili', 'block', 'action']"
322,I already reported it from the app but still nothing changed.,0,3,Action Blocked,21/12/2018 1:49,Facebook,Philippines,Apple App Store,"['alreadi', 'report', 'app', 'still', 'noth', 'chang']"
322,I hope this could be fixed right away.,0,3,Action Blocked,21/12/2018 1:49,Facebook,Philippines,Apple App Store,"['hope', 'could', 'fix', 'right', 'away']"
323,The app is great!,1,4,Suggestion,30/12/2021 11:52,Facebook,Philippines,Apple App Store,"['app', 'great']"
325,thanks,1,5,status for facebook,17/11/2021 14:09,Facebook,Philippines,Apple App Store,['thank']
326,Hi Facebook so for the past month my Original facebook account has been hacked and someone has been using it pretending to be me.,0,5,Someone hacked my account,6/4/2020 13:03,Facebook,Philippines,Apple App Store,"['hi', 'facebook', 'past', 'month', 'origin', 'facebook', 'account', 'hack', 'someon', 'use', 'pretend']"
326,"I have reported the account and ask all my friends to block it for the time being, so when I have retrieved my old accounts password I can continue My social life as Antonio Luis Demontverde.",0,5,Someone hacked my account,6/4/2020 13:03,Facebook,Philippines,Apple App Store,"['report', 'account', 'ask', 'friend', 'block', 'time', 'retriev', 'old', 'account', 'password', 'continu', 'social', 'life', 'antonio', 'lui', 'demontverd']"
327,"The app is great but there is a problem, and annoying at that because every time I post 360 photos on Facebook, while waiting for it to upload, the app keeps crashing/closing after a few minutes of using.",0,3,App keeps crashing when I post 360 photos,4/12/2019 6:32,Facebook,Philippines,Apple App Store,"['app', 'great', 'problem', 'annoy', 'everi', 'time', 'post', 'photo', 'facebook', 'wait', 'upload', 'app', 'keep', 'crash', 'close', 'minut', 'use']"
327,The 360 photos take a long time to upload then opening the app again I could use it for awhile and it crashes/closes again.,0,3,App keeps crashing when I post 360 photos,4/12/2019 6:32,Facebook,Philippines,Apple App Store,"['photo', 'take', 'long', 'time', 'upload', 'open', 'app', 'could', 'use', 'awhil', 'crash', 'close']"
327,It’s very annoying as it doesn’t stop so I had to uninstall then reinstall every time.,0,3,App keeps crashing when I post 360 photos,4/12/2019 6:32,Facebook,Philippines,Apple App Store,"['’', 'annoy', '’', 'stop', 'instal', 'instal', 'everi', 'time']"
327,I hope you fix this.,0,3,App keeps crashing when I post 360 photos,4/12/2019 6:32,Facebook,Philippines,Apple App Store,"['hope', 'fix']"
327,Thank you.,1,3,App keeps crashing when I post 360 photos,4/12/2019 6:32,Facebook,Philippines,Apple App Store,['thank']
328,I can’t log in my facebook to my second account.,0,5,Facebook error,2/2/2022 2:12,Facebook,Philippines,Apple App Store,"['’', 'log', 'facebook', 'second', 'account']"
328,“ An expected error occured.,0,5,Facebook error,2/2/2022 2:12,Facebook,Philippines,Apple App Store,"['“', 'expect', 'error', 'occur']"
328,"Please  try loghing in again” I tried every hour,I try to restart and reinstall the app but I can’t log in!",0,5,Facebook error,2/2/2022 2:12,Facebook,Philippines,Apple App Store,"['pleas', 'tri', 'log', '”', 'tri', 'everi', 'hour', 'tri', 'restart', 'instal', 'app', '’', 'log']"
328,"Then My official account the ryan segarra is banned then they send me a requirements to recover my fb account,but I dont know where I shoul send my requirement like the valid i.d.",0,5,Facebook error,2/2/2022 2:12,Facebook,Philippines,Apple App Store,"['offici', 'account', 'ryan', 'garra', 'ban', 'send', 'requir', 'recov', 'fb', 'account', 'dont', 'know', 'should', 'send', 'requir', 'like', 'valid']"
329,I noticed that I cannot view/see the story on my 1st account even though I made it open for public.,0,1,STORY PRIVACY,3/2/2020 15:03,Facebook,Philippines,Apple App Store,"['notic', 'view', 'see', 'stori', 'st', 'account', 'even', 'though', 'made', 'open', 'public']"
329,I just hate this new update!!,0,1,STORY PRIVACY,3/2/2020 15:03,Facebook,Philippines,Apple App Store,"['hate', 'new', 'updat']"
330,It’s little bit annoying and also when I have to play the next video I have to precisely click the play button or else the video selection will be back at the top.,0,4,Camera is opening auto and video playback problem,10/11/2019 7:18,Facebook,Philippines,Apple App Store,"['’', 'littl', 'bit', 'annoy', 'also', 'play', 'next', 'video', 'precis', 'click', 'play', 'button', 'els', 'video', 'select', 'back', 'top']"
330,Please fix it on the next update.,0,4,Camera is opening auto and video playback problem,10/11/2019 7:18,Facebook,Philippines,Apple App Store,"['pleas', 'fix', 'next', 'updat']"
331,We should have access to change the settings of our every posts we should have the chance to edit the privacy setting anytime on each post.,0,2,Privacy Setting Request,26/5/2019 18:22,Facebook,Philippines,Apple App Store,"['access', 'chang', 'set', 'everi', 'post', 'chanc', 'edit', 'privaci', 'set', 'anytim', 'post']"
331,The settings right now is really hard to customize like we dont have all the right and access to our accounts.,0,2,Privacy Setting Request,26/5/2019 18:22,Facebook,Philippines,Apple App Store,"['set', 'right', 'realli', 'hard', 'custom', 'like', 'dont', 'right', 'access', 'account']"
331,We cant really customize the setting unlike before.,0,2,Privacy Setting Request,26/5/2019 18:22,Facebook,Philippines,Apple App Store,"['cant', 'realli', 'custom', 'set', 'unlik']"
332,Please fix this problem.,0,1,I can’t login my facebook account on facebook app!!!,3/4/2022 1:03,Facebook,Philippines,Apple App Store,"['pleas', 'fix', 'problem']"
332,"My facebook account was locked on March 29, 2022.",0,1,I can’t login my facebook account on facebook app!!!,3/4/2022 1:03,Facebook,Philippines,Apple App Store,"['facebook', 'account', 'lock', 'march']"
332,I tried many times and i gave up because it doesn’t work.,0,1,I can’t login my facebook account on facebook app!!!,3/4/2022 1:03,Facebook,Philippines,Apple App Store,"['tri', 'mani', 'time', 'gave', '’', 'work']"
332,Then a past few weeks i accidentally logout my new account and i forgot my password so i try to recover my account again and it works but when i try to log in on facebook app it is not working.,0,1,I can’t login my facebook account on facebook app!!!,3/4/2022 1:03,Facebook,Philippines,Apple App Store,"['past', 'week', 'accident', 'logo', 'new', 'account', 'forgot', 'password', 'tri', 'recov', 'account', 'work', 'tri', 'log', 'facebook', 'app', 'work']"
332,It always says “An unexpected error occurred” Please fix it Facebook Team.,0,1,I can’t login my facebook account on facebook app!!!,3/4/2022 1:03,Facebook,Philippines,Apple App Store,"['alway', 'say', '“', 'unexpect', 'error', 'occur', '”', 'pleas', 'fix', 'facebook', 'team']"
332,PS: Sorry for my wrong grammar🤧,0,1,I can’t login my facebook account on facebook app!!!,3/4/2022 1:03,Facebook,Philippines,Apple App Store,"['ps', 'sorri', 'wrong', 'grammar', 'see', 'face']"
333,I really wanna make it dark mode because it is too light for me and I don’t wanna invert or smart settings thing to change on my iPhone.,0,4,Good but just add one thing that helps me to not get very uncomfortable with light mode,22/9/2021 16:07,Facebook,Philippines,Apple App Store,"['realli', 'wan', 'na', 'make', 'dark', 'mode', 'light', '’', 'wan', 'na', 'invert', 'smart', 'set', 'thing', 'chang', 'iphon']"
333,I can’t see it so will you please add updates more for iOS or iPhone and more apple devices.,0,4,Good but just add one thing that helps me to not get very uncomfortable with light mode,22/9/2021 16:07,Facebook,Philippines,Apple App Store,"['’', 'see', 'pleas', 'add', 'updat', 'io', 'iphon', 'appl', 'devic']"
333,Thank you.,1,4,Good but just add one thing that helps me to not get very uncomfortable with light mode,22/9/2021 16:07,Facebook,Philippines,Apple App Store,['thank']
334,Hi fb admin hope u can review my request of recovery for my hacked fb and help me back to me hope you can and you will God blessed and thankyou 🥺😔 and hope you have some update that can help recover old accounts to the owner without gmail or phone number cause it’s very important that account so many memories have been made over there it’s just so sad if can’t be recover 🥺😢,0,5,Hope u can review my fb to recover it.,8/7/2021 10:27,Facebook,Philippines,Apple App Store,"['hi', 'fb', 'admin', 'hope', 'u', 'review', 'request', 'recoveri', 'hack', 'fb', 'help', 'back', 'hope', 'god', 'bless', 'thankyou', 'plead', 'face', 'expens', 'face', 'hope', 'updat', 'help', 'recov', 'old', 'account', 'owner', 'without', 'gmail', 'phone', 'number', 'caus', '’', 'import', 'account', 'mani', 'memori', 'made', '’', 'sad', '’', 'recov', 'plead', 'face', 'cri', 'face']"
335,"A lot of fake information are circulating facebook and it has been brought to an end, I give you 5 stars!!",1,5,Good job shutting down fake information pages,2/10/2020 15:53,Facebook,Philippines,Apple App Store,"['lot', 'fake', 'inform', 'circul', 'facebook', 'brought', 'end', 'give', 'star']"
336,Hi I really really want to contact facebook or find someone I count talk to from facebook since I have a problem in my account.,0,2,My account is constantly blocked for no clear reason,15/9/2021 12:06,Facebook,Philippines,Apple App Store,"['hi', 'realli', 'realli', 'want', 'contact', 'facebook', 'find', 'someon', 'count', 'talk', 'facebook', 'sinc', 'problem', 'account']"
336,I tried going to help center but there is no customer service feature and all you can see there are just tips.,0,2,My account is constantly blocked for no clear reason,15/9/2021 12:06,Facebook,Philippines,Apple App Store,"['tri', 'go', 'help', 'center', 'custom', 'servic', 'featur', 'see', 'tip']"
336,I really want to be clarified why am I blocked and now I’m so shocked that facebook will permanently delete my account in 30 days.,0,2,My account is constantly blocked for no clear reason,15/9/2021 12:06,Facebook,Philippines,Apple App Store,"['realli', 'want', 'clarifi', 'block', '’', 'shock', 'facebook', 'perman', 'delet', 'account', 'day']"
337,It’s getting annoying that I’m an introvert happened to join facebook to connect with important people in my life and to have some entertainment.,0,3,TURN OFF FRIEND REQUEST,8/4/2019 19:20,Facebook,Philippines,Apple App Store,"['’', 'get', 'annoy', '’', 'introvert', 'happen', 'join', 'facebook', 'connect', 'import', 'peopl', 'life', 'entertain']"
337,"And then later other people adds me, but when I don’t accept they keep asking why.",0,3,TURN OFF FRIEND REQUEST,8/4/2019 19:20,Facebook,Philippines,Apple App Store,"['later', 'peopl', 'add', '’', 'accept', 'keep', 'ask']"
337,And they start to chat and bother me.,0,3,TURN OFF FRIEND REQUEST,8/4/2019 19:20,Facebook,Philippines,Apple App Store,"['start', 'chat', 'bother']"
338,All I can say is thank you Facebook.,1,5,Thank You,14/5/2018 0:19,Facebook,Philippines,Apple App Store,"['say', 'thank', 'facebook']"
338,Thank you Mark Z.,1,5,Thank You,14/5/2018 0:19,Facebook,Philippines,Apple App Store,"['thank', 'mark', 'z']"
338,Thank you for the avenue of allowing me to reconnect old friends and relatives I haven’t  heard for years.,1,5,Thank You,14/5/2018 0:19,Facebook,Philippines,Apple App Store,"['thank', 'avenu', 'allow', 'reconnect', 'old', 'friend', 'rel', '’', 'heard', 'year']"
338,"Thank you also for the new friendships established through Facebook, I have many.",1,5,Thank You,14/5/2018 0:19,Facebook,Philippines,Apple App Store,"['thank', 'also', 'new', 'friendship', 'establish', 'facebook', 'mani']"
338,Thank you and more power FB.,1,5,Thank You,14/5/2018 0:19,Facebook,Philippines,Apple App Store,"['thank', 'power', 'fb']"
338,It’s been 9 years with you and looking forward for more!,1,5,Thank You,14/5/2018 0:19,Facebook,Philippines,Apple App Store,"['’', 'year', 'look', 'forward']"
339,"Dear Facebook,

Please help me get back my facebook account, I mistakenly changed my Birth-year and got temporary locked on facebook and its been days you haven’t verified my account, even though I am sending my ID your process of verifying is too long.",0,1,Temporary locked Account and too long to verify the Photo/ ID,10/8/2020 16:34,Facebook,Philippines,Apple App Store,"['dear', 'facebook', 'pleas', 'help', 'get', 'back', 'facebook', 'account', 'mistakenli', 'chang', 'birth', 'year', 'got', 'temporari', 'lock', 'facebook', 'day', '’', 'verifi', 'account', 'even', 'though', 'send', 'id', 'process', 'verifi', 'long']"
339,"And one thing I am bored, because of you facebook and your slow process I can’t use my Instagram too.",0,1,Temporary locked Account and too long to verify the Photo/ ID,10/8/2020 16:34,Facebook,Philippines,Apple App Store,"['one', 'thing', 'bore', 'facebook', 'slow', 'process', '’', 'use', 'instagram']"
339,"I am waiting too long and searching answers on google and while reading other people same problem like mine i am not sure if my account will unlock or get verified, but still hoping.",0,1,Temporary locked Account and too long to verify the Photo/ ID,10/8/2020 16:34,Facebook,Philippines,Apple App Store,"['wait', 'long', 'search', 'answer', 'googl', 'read', 'peopl', 'problem', 'like', 'mine', 'sure', 'account', 'unlock', 'get', 'verifi', 'still', 'hope']"
340,But now I noticed that my facebook application is not update to its latest version although I try to re install and install again the app and there is no update prompt in my App Store that my Facebook needs an update.,0,3,Facebook App is not Updating,4/6/2019 11:01,Facebook,Philippines,Apple App Store,"['notic', 'facebook', 'applic', 'updat', 'latest', 'version', 'although', 'tri', 'instal', 'instal', 'app', 'updat', 'prompt', 'app', 'store', 'facebook', 'need', 'updat']"
340,Kindly help me to update my facebook application to the latest version.,0,3,Facebook App is not Updating,4/6/2019 11:01,Facebook,Philippines,Apple App Store,"['kindli', 'help', 'updat', 'facebook', 'applic', 'latest', 'version']"
340,Thank you so much!,1,3,Facebook App is not Updating,4/6/2019 11:01,Facebook,Philippines,Apple App Store,"['thank', 'much']"
341,"I’m new in Facebook, and i cant seem to send friend requests to my family or anyone so they said that they will send the friend request and ill try to accept it but when i trien accepting it didnt work and whenever i try to add from my contact list the app just closes by itself i also tried istalling and uninstalling the app but it didnt work its not only when i try to add from my contact list it also happens after i use the app for less than 5 minutes.",0,1,I cant send friend request and accept and the facebook app closes by itself,2/7/2020 14:59,Facebook,Philippines,Apple App Store,"['’', 'new', 'facebook', 'cant', 'seem', 'send', 'friend', 'request', 'famili', 'anyon', 'said', 'send', 'friend', 'request', 'ill', 'tri', 'accept', 'tri', 'accept', 'didnt', 'work', 'whenev', 'tri', 'add', 'contact', 'list', 'app', 'close', 'also', 'tri', 'instal', 'instal', 'app', 'didnt', 'work', 'tri', 'add', 'contact', 'list', 'also', 'happen', 'use', 'app', 'less', 'minut']"
342,I must say that Facebook is now one of the most integrated and innovative apps in the AppStore.,1,4,Dark Mode and Control Comments(turn on/off commenting),7/4/2020 3:45,Facebook,Philippines,Apple App Store,"['must', 'say', 'facebook', 'one', 'integr', 'innov', 'app', 'appstor']"
342,Kudos for making it very user-friendly and very organized.,1,4,Dark Mode and Control Comments(turn on/off commenting),7/4/2020 3:45,Facebook,Philippines,Apple App Store,"['kudo', 'make', 'user', 'friendli', 'organ']"
343,I’d like to report this problem I encountered yesterday (until now 😪).,0,2,Glitch,8/1/2019 9:49,Facebook,Philippines,Apple App Store,"['’', 'like', 'report', 'problem', 'encount', 'yesterday', 'sleepi', 'face']"
343,"Every time I like my friends posts, it says “ACTION BLOCKED.",0,2,Glitch,8/1/2019 9:49,Facebook,Philippines,Apple App Store,"['everi', 'time', 'like', 'friend', 'post', 'say', '“', 'action', 'block']"
343,"You have been temporarily blocked from performing this action.” And then there’s “This is a mistake” button option and at the bottom pf which, it has “OK” option.",0,2,Glitch,8/1/2019 9:49,Facebook,Philippines,Apple App Store,"['temporarili', 'block', 'perform', 'action', '”', '’', '“', 'mistak', '”', 'button', 'option', 'bottom', 'pf', '“', 'ok', '”', 'option']"
343,I clicked the “OK” but it’s still happening in every post that I liked or hive reactions to.,0,2,Glitch,8/1/2019 9:49,Facebook,Philippines,Apple App Store,"['click', '“', 'ok', '”', '’', 'still', 'happen', 'everi', 'post', 'like', 'hive', 'reaction']"
343,"🤦🏻‍♀️ And when I clicked the “This is a mistake” button, the “Thanks for letting us know” pops up BUT it never solved anything!",0,2,Glitch,8/1/2019 9:49,Facebook,Philippines,Apple App Store,"['woman', 'facepalm', 'light', 'skin', 'tone', 'click', '“', 'mistak', '”', 'button', '“', 'thank', 'let', 'us', 'know', '”', 'pop', 'never', 'solv', 'anyth']"
343,"🤷🏻‍♀️
I’ve been trying to delete and reDownload the Facebook app but it’s still useless.",0,2,Glitch,8/1/2019 9:49,Facebook,Philippines,Apple App Store,"['woman', 'struggl', 'light', 'skin', 'tone', '’', 'tri', 'delet', 'download', 'facebook', 'app', '’', 'still', 'useless']"
343,"Help, anyone?!",0,2,Glitch,8/1/2019 9:49,Facebook,Philippines,Apple App Store,"['help', 'anyon']"
344,Thank you & Godbless!,1,3,UI redesign,16/10/2019 16:31,Facebook,Philippines,Apple App Store,"['thank', 'goddess']"
345,I am very dissapointed with the new update of facebook.,0,1,i am very dissapointed🙎🏼‍♂️🙎🏼‍♂️,25/7/2018 12:03,Facebook,Philippines,Apple App Store,"['disappoint', 'new', 'updat', 'facebook']"
345,so i everything was working when i am not yet updating my facebook app.,1,1,i am very dissapointed🙎🏼‍♂️🙎🏼‍♂️,25/7/2018 12:03,Facebook,Philippines,Apple App Store,"['everyth', 'work', 'yet', 'updat', 'facebook', 'app']"
345,so i have to refresh it because i thought my connection is weak.,0,1,i am very dissapointed🙎🏼‍♂️🙎🏼‍♂️,25/7/2018 12:03,Facebook,Philippines,Apple App Store,"['refresh', 'thought', 'connect', 'weak']"
345,"so i refreshed my news feed, then when i scroll it down again it just stopped again at the same post that it stopped earlier.",0,1,i am very dissapointed🙎🏼‍♂️🙎🏼‍♂️,25/7/2018 12:03,Facebook,Philippines,Apple App Store,"['refresh', 'news', 'feed', 'scroll', 'stop', 'post', 'stop', 'earlier']"
345,so i decided to uninstall the app and install it again.,0,1,i am very dissapointed🙎🏼‍♂️🙎🏼‍♂️,25/7/2018 12:03,Facebook,Philippines,Apple App Store,"['decid', 'instal', 'app', 'instal']"
345,but nothing happens.,0,1,i am very dissapointed🙎🏼‍♂️🙎🏼‍♂️,25/7/2018 12:03,Facebook,Philippines,Apple App Store,"['noth', 'happen']"
346,My daughter account has been hacked I tried to recover it but already disabled.,0,1,Please do something,30/11/2020 16:31,Facebook,Philippines,Apple App Store,"['daughter', 'account', 'hack', 'tri', 'recov', 'alreadi', 'disabl']"
346,I’m so upset that you easily disabled all my daughters memories from childhood was there I hope u can help me.,0,1,Please do something,30/11/2020 16:31,Facebook,Philippines,Apple App Store,"['’', 'upset', 'easili', 'disabl', 'daughter', 'memori', 'childhood', 'hope', 'u', 'help']"
346,I try everything and follow help center but it didn’t work.,0,1,Please do something,30/11/2020 16:31,Facebook,Philippines,Apple App Store,"['tri', 'everyth', 'follow', 'help', 'center', '’', 'work']"
347,my facebook account was hacked for I dont knew whats the reason and it was disable.,0,3,Cant use my facebook and messenger app.,29/6/2021 5:48,Facebook,Philippines,Apple App Store,"['facebook', 'account', 'hack', 'dont', 'knew', 'what', 'reason', 'disabl']"
347,I made a new FB account but It cant be login in to my device.,0,3,Cant use my facebook and messenger app.,29/6/2021 5:48,Facebook,Philippines,Apple App Store,"['made', 'new', 'fb', 'account', 'cant', 'login', 'devic']"
347,Both Fb and Messenger is not working on my phone I already reset all settings and change my Apple Id but still not working.,0,3,Cant use my facebook and messenger app.,29/6/2021 5:48,Facebook,Philippines,Apple App Store,"['fb', 'messeng', 'work', 'phone', 'alreadi', 'reset', 'set', 'chang', 'appl', 'id', 'still', 'work']"
348,"Suddenly, when I try to log in my Facebook account it says, “An unexpected error occurred.",0,2,Login Error,21/10/2021 9:51,Facebook,Philippines,Apple App Store,"['suddenli', 'tri', 'log', 'facebook', 'account', 'say', '“', 'unexpect', 'error', 'occur']"
348,Please try logging in again”.,0,2,Login Error,21/10/2021 9:51,Facebook,Philippines,Apple App Store,"['pleas', 'tri', 'log', '”']"
348,I tried to log in for multiple times with exact email and password and I still can’t log in.,0,2,Login Error,21/10/2021 9:51,Facebook,Philippines,Apple App Store,"['tri', 'log', 'multipl', 'time', 'exact', 'email', 'password', 'still', '’', 'log']"
348,Even some of my relatives can’t sign in their accounts on my iPhone.,0,2,Login Error,21/10/2021 9:51,Facebook,Philippines,Apple App Store,"['even', 'rel', '’', 'sign', 'account', 'iphon']"
348,They also said we have the same problems when a new account is login in a device.,0,2,Login Error,21/10/2021 9:51,Facebook,Philippines,Apple App Store,"['also', 'said', 'problem', 'new', 'account', 'login', 'devic']"
348,Please fix this issue as soon as possible.,0,2,Login Error,21/10/2021 9:51,Facebook,Philippines,Apple App Store,"['pleas', 'fix', 'issu', 'soon', 'possibl']"
348,Thank you!,1,2,Login Error,21/10/2021 9:51,Facebook,Philippines,Apple App Store,['thank']
