,review_id,review,rating,review_title,date_time,app_name,country,app_market_place,predicted_sentiment,video,like,bug,photo,theme,bias,version,font,screen_smoothess,conversation,user_support,hotspot,connection,search_function,advertisement,voting_function,voice/video_call,notification,scam,post,media,tracking_algorithm,account,entertainment,security,dating,dislike,audio,storage,sticker,battery,game
3074,1288,The app crashes whenever I reopened after minimizing the app in iPhone X(iOS 11.4).,5,New update crash whenever app is opened after minimized in iOS,15/6/2018 7:41,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,1288,Please fix the issue ASAP.,5,New update crash whenever app is opened after minimized in iOS,15/6/2018 7:41,Facebook Messenger,Malaysia,Apple App Store,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,1288,Thank you,5,New update crash whenever app is opened after minimized in iOS,15/6/2018 7:41,Facebook Messenger,Malaysia,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,1289,"Messenger app gets hang when I’m on a video call... frequently get hang until I have to cancel the call and redial again... even when message while on video call, the message gets hang will not allow us to type message.",3,Messenger hangs,20/1/2018 15:06,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,1289,Very frustrating.,3,Messenger hangs,20/1/2018 15:06,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3079,1290,I’ve turn off my active status but my friends still can see the time I’m online.,3,I’ve turn off my active status but people still can see it,22/5/2021 4:12,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,1291,"However, My friend can still see the last seen timing… Is there any issue?",3,Last Seen Issue,10/5/2021 0:11,Facebook Messenger,Malaysia,Apple App Store,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,1291,Could you pls guide on the step by step guide to permanently disable LAST SEEN..,3,Last Seen Issue,10/5/2021 0:11,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,1291,Thanks..,3,Last Seen Issue,10/5/2021 0:11,Facebook Messenger,Malaysia,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,1292,"And I've been looking for how to delete an entire conversation but no, please enter the format to delete the conversation at once, because deleting one by one is a bit frustrating for me.",3,please fix the conversation,22/10/2019 2:02,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3084,1293,"Very good app, but really can’t you just put messenger in Facebook and make Facebook less messy.... because I feel like it is a huge mess now, that I prefer Instagram so much now.",5,Combine Messenger and Facebook,9/12/2019 9:59,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,1294,It’s annoying that sometimes receive messages from others but keep show that message unavailable?,3,Message unavailable,11/3/2021 4:15,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,1294,Please fix it,3,Message unavailable,11/3/2021 4:15,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,1295,Now its pain and not user friendly to delete one by one the message.,3,Deleting message,27/9/2018 6:18,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,1295,Otherwise the apps works fine... thanks,3,Deleting message,27/9/2018 6:18,Facebook Messenger,Malaysia,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,1296,"I already update the apps, and then i unable to open the apps.",5,Trouble,20/4/2020 15:22,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,1297,"Love the new interesting update, but it’s makes the app overall very laggy.",3,Laggy after update,3/8/2021 15:10,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,1297,"Especially when people are typing or sent something, your screen will lag.",3,Laggy after update,3/8/2021 15:10,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,1298,Good app.,5,Good,12/12/2017 8:51,Facebook Messenger,Malaysia,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,1298,Simple to use.,5,Good,12/12/2017 8:51,Facebook Messenger,Malaysia,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,1298,Wish the search function was better though when searching for old documents send in the Messenger,5,Good,12/12/2017 8:51,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3095,1299,"Great app to connect me with my family that so far away, but I prefer if this app have the option to delete chat with one click or choose to delete the chat",3,Option,29/1/2021 18:35,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,1300,The fonts of the keyboard is slightly bigger and thicker.,4,Fix the iOS keyboard interface,9/11/2018 8:36,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,1301,We can’t delete all messages at once.,3,Delete function should be improved,7/3/2020 11:52,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3098,1301,we need quick methods bcs sometimes there are messages which are unnecessary.,3,Delete function should be improved,7/3/2020 11:52,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,1301,and the chats have to be deleted one by one.,3,Delete function should be improved,7/3/2020 11:52,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,1301,pls make an improvement,3,Delete function should be improved,7/3/2020 11:52,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,1302,"Message was not allow to send and alert that “sending fail, you are unable to perform this action”.",4,Message not sent,1/9/2018 1:15,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,1302,I was try several time.,4,Message not sent,1/9/2018 1:15,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,1303,"One bad thing is that when sending videos and photos to friends, the photos and videos that friends watch are very vague.",3,owo,7/6/2021 16:10,Facebook Messenger,Malaysia,Apple App Store,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,1304,It just auto closed whenever i try to leave it open.,4,Auto close app,15/6/2018 5:50,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,1305,The app kept crashing since I updated the app yesterday.,1,Messenger kept crashing,16/6/2018 5:37,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,1305,"It crashes whenever I sent a link via messenger from facebook, clicked on an incoming messenger notification,  or when I reopen the app after putting it to idle for a few minutes.",1,Messenger kept crashing,16/6/2018 5:37,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,1305,"I hope the crew can work on it or at least, restore the original version.",1,Messenger kept crashing,16/6/2018 5:37,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,1305,Thank you,1,Messenger kept crashing,16/6/2018 5:37,Facebook Messenger,Malaysia,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,1306,It will be fun for me to video call with my friend,5,Love this app but please add more sticker for video call,8/2/2018 7:43,Facebook Messenger,Malaysia,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,1307,I found out theres someone who is having the same problem as mine.,1,Cant read links been given,16/12/2020 11:57,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,1307,I cant read any link that been given towards messenger.,1,Cant read links been given,16/12/2020 11:57,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,1307,i have to uninstall and install it over and over again whenever i want to read the links.,1,Cant read links been given,16/12/2020 11:57,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,1307,could you fix it pls.,1,Cant read links been given,16/12/2020 11:57,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,1308,Hi guys I’m unable to use my fb messenger as it keeps on launching..,5,Having issues with my fb messenger,11/9/2018 7:35,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,1308,I have tried to uninstall and reinstall again .. but still the same any advise?,5,Having issues with my fb messenger,11/9/2018 7:35,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,1309,Please fix it to high end level.,5,Fix the log out and security,16/8/2018 13:01,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,1311,"Hi, im using magic keyboard so bfore this i used to press ENTER to send chat, but after the update, it is no longer to send chat by pressing ENTER.",3,ENTER button to send chat,2/11/2021 4:39,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,1312,The ‘like’ 👍🏻function when pressing longer to be bigger was quite fun.,3,Like👍🏻function,3/5/2020 10:09,Facebook Messenger,Malaysia,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,1312,Was quite disappointed that is not working anymore after my update😕.,3,Like👍🏻function,3/5/2020 10:09,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3120,1313,The link or attachment sent or received should be opened via Facebook app just like the previous days before the update.,2,Attachment/ link,8/3/2020 16:58,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,1313,The current update requires it to open it either thru browser or the messenger itself which is not friendly at all.,2,Attachment/ link,8/3/2020 16:58,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,1313,Please fix this,2,Attachment/ link,8/3/2020 16:58,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,1314,I like the new simplified version of Messenger.,4,How to Archive Messages,11/1/2019 12:40,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,1314,"However, I couldn’t find the option to archive friends’ messages.",4,How to Archive Messages,11/1/2019 12:40,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3125,1314,Hope developer could bring back Archive function.,4,How to Archive Messages,11/1/2019 12:40,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3126,1315,Notification (ring and vibrate) for chats seem to only happen once no matter my phone was locked or unlocked.,1,Notification issue,5/5/2020 3:01,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3127,1315,"I have checked all the sound and notification settings, I even tested other messaging apps, they don't have problem like this, please fix it!",1,Notification issue,5/5/2020 3:01,Facebook Messenger,Malaysia,Apple App Store,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3128,1316,"Has been using this application for a long time, and it has been the most beneficial application to message colleagues and the club members.",5,Communication,3/3/2020 0:08,Facebook Messenger,Malaysia,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,1317,Unable to hear the audio.,5,Bad,17/1/2019 13:36,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3130,1317,Had to uninstall and reinstall.,5,Bad,17/1/2019 13:36,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,1317,It happened couple of times,5,Bad,17/1/2019 13:36,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,1318,"always showing new chat unread but when open no new chat or chat unread, a bit annoying.",3,Keep showing new notification,8/10/2021 16:29,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,1318,pls fix.,3,Keep showing new notification,8/10/2021 16:29,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,1319,"Hi Messenger team, I have an issue about the latest update version.",1,Bugs after update to latest version.,5/12/2017 11:49,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,1319,The messages keep loading since my internet was strong and don't have any issue on my internet.,1,Bugs after update to latest version.,5/12/2017 11:49,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,1319,And all my messages lost!,1,Bugs after update to latest version.,5/12/2017 11:49,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,1319,Please take this seriously and fix it as fast as possible!,1,Bugs after update to latest version.,5/12/2017 11:49,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,1319,Thank you!,1,Bugs after update to latest version.,5/12/2017 11:49,Facebook Messenger,Malaysia,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,1320,The new dark mode is a great addition.,4,Dark mode is inconsistent,25/4/2019 15:32,Facebook Messenger,Malaysia,Apple App Store,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,1320,"However, the dark mode at most time turned off by default.",4,Dark mode is inconsistent,25/4/2019 15:32,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,1320,"Every time you start messenger, it will be in the default light mode.",4,Dark mode is inconsistent,25/4/2019 15:32,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,1321,The sound of typing is so annoying and unnecessary that I have to turn my phone on silent mode to use the app,4,Overall good but..,14/9/2020 16:39,Facebook Messenger,Malaysia,Apple App Store,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3143,1322,Don’t really understand how many times you guys need to update a single app whereby you’ll can done it once and for all.,1,Wasting time,23/9/2021 4:18,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,1322,Purposely making the entire users to waste their internet usage for daily basis updates,1,Wasting time,23/9/2021 4:18,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3145,1323,Recently my messenger had became so weird as all the other icon is hidden and there are only names show in the banner .I need you help!!!!!!,5,My messenger become so weird,1/3/2020 23:06,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,1324,"Can you not add the 'Add Contact'  button at the page when you call, people might accidentally press it and ring someone who you didn't mean to invite to that call, and you can't even revoke it.",3,The 'Add Contact' button on call,10/2/2019 1:39,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,1325,"I have already updated my messenger, but it is still the old version.",1,Update is not working,29/1/2019 11:44,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,1325,"My friends have the same ios and phone as mine but their messenger is the newest version, but mine is still the old version.",1,Update is not working,29/1/2019 11:44,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,1326,"Hi, I’m having attachment issues.",4,Attachment issues,4/1/2020 18:51,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,1326,I’m unable to upload documents or files through the app.,4,Attachment issues,4/1/2020 18:51,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3151,1326,Thank you ☺️,4,Attachment issues,4/1/2020 18:51,Facebook Messenger,Malaysia,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,1327,Thanks..,4,Suggestion,24/7/2018 7:39,Facebook Messenger,Malaysia,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,1328,"Please fixed this problem, when I open some video of tik tok or recorder video was have some vibration like some lagging.",4,The video will vibrate and lagging,16/10/2021 0:08,Facebook Messenger,Malaysia,Apple App Store,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3154,1329,"Recently when I open this app, it will just pop out within 5 seconds.",2,It keeps popping out within 5 seconds!,14/5/2018 15:52,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3155,1329,I don’t even have enough time to read a single message.,2,It keeps popping out within 5 seconds!,14/5/2018 15:52,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,1329,Can you please fix this issue?,2,It keeps popping out within 5 seconds!,14/5/2018 15:52,Facebook Messenger,Malaysia,Apple App Store,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,1329,Millions thanks in advance.,2,It keeps popping out within 5 seconds!,14/5/2018 15:52,Facebook Messenger,Malaysia,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,1330,Why messenger cant have a setting that prevent stranger from messaging us?,2,Message from stranger,11/4/2018 11:53,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,1330,"Without the prevention, i always feel quite uncomfortable when some strangers annoy me.",2,Message from stranger,11/4/2018 11:53,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,1330,"Even if i block one, he/she can just make another account and harrass me.",2,Message from stranger,11/4/2018 11:53,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,1331,"My phone has been updated to latest version, but currently message always appear want me to update for the latest, but there is latest version for my iPhoneX.",2,Use the latest version,31/1/2018 3:06,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,1331,There is bug on it.,2,Use the latest version,31/1/2018 3:06,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,1331,Please fix it!,2,Use the latest version,31/1/2018 3:06,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,1331,I can’t view attachment from my friend send me,2,Use the latest version,31/1/2018 3:06,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,1332,"Suddenly not working after recent update
Screen black/blank when clicked to open and automatically closed after that
iPhone 7
13.1.2",3,Not working after update,15/1/2020 19:05,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,1333,Please add an option to disable voice or video calling.,1,Please add an option to disable voice and video call!,18/7/2021 3:15,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3167,1333,Not all users use those features.,1,Please add an option to disable voice and video call!,18/7/2021 3:15,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,1333,It’s so annoying when video calls pop up on my screen every minute!,1,Please add an option to disable voice and video call!,18/7/2021 3:15,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,1334,It is a good app to talk when when it comes to call we can’t hear the people in the call.,3,Good but the sound is bad,16/9/2018 9:40,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3170,1334,"When there is more then 5  people in the call including me, then we cannot hear the 5 person.",3,Good but the sound is bad,16/9/2018 9:40,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3171,1335,"Apps is running a little lag this day, it bring me back to home page when I open it and it can only open on the second time, and that’s not all, there also been some bug b4.",3,Bad System,15/6/2018 11:12,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,1336,"Messenger is a very useful app but I think it needs a little improvisation that is messages can be responded in a second,that is what I want",5,Useful,4/11/2017 5:33,Facebook Messenger,Malaysia,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
